,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
223,1.3749109506607056,0.15780557821861038,0.08255618810653687,0.004359049469583625,relu,0.1,Nadam,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'Nadam'}",0.8033333420753479,0.7649999856948853,0.7733333110809326,0.7833333611488342,0.78125,0.01430691545416954,33
224,0.8936538696289062,0.012678656227553077,0.08113503456115723,0.0018291937121225033,relu,0.2,SGD,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7649999856948853,0.7483333349227905,0.7562499940395355,0.010631115546512708,460
225,1.1300366520881653,0.09168812193351923,0.08603119850158691,0.00789085532333553,relu,0.2,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'RMSprop'}",0.8033333420753479,0.7483333349227905,0.7916666865348816,0.7883333563804626,0.7829166799783707,0.020728910031640777,21
226,0.9199376702308655,0.013626036609899127,0.07982558012008667,0.0006862173462269716,relu,0.2,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
227,0.9553999900817871,0.02939081730698957,0.0791405439376831,0.0007998371867788741,relu,0.2,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'Adadelta'}",0.7683333158493042,0.7099999785423279,0.40166667103767395,0.48500001430511475,0.5912499949336052,0.15222594739119585,517
228,1.0767046213150024,0.10987091362927746,0.08023625612258911,0.002363509360167161,relu,0.2,Adam,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.800000011920929,0.800000011920929,0.7866666913032532,0.7699999809265137,0.7891666740179062,0.012332218554211332,9
229,0.961738646030426,0.02224865243686371,0.07930392026901245,0.0006969616022098243,relu,0.2,Adamax,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.79666668176651,0.7383333444595337,0.7733333110809326,0.7799999713897705,0.7720833271741867,0.021258165323320713,78
230,1.3007904291152954,0.09342000599335036,0.08425021171569824,0.003097557086467899,relu,0.2,Nadam,"{'activation': 'relu', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.79666668176651,0.7850000262260437,0.7583333253860474,0.7749999761581421,0.7787500023841858,0.014062126390193665,44
231,0.9500385522842407,0.03938999906251273,0.08920562267303467,0.011066623122339988,relu,0.3,SGD,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
232,1.1374223828315735,0.09582372072690677,0.08277958631515503,0.004520478009174275,relu,0.3,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.7833333611488342,0.7633333206176758,0.7866666913032532,0.7983333468437195,0.7829166799783707,0.012603747351698879,21
233,0.9126344919204712,0.0032352581664741855,0.08129119873046875,0.0034864141579722323,relu,0.3,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
234,1.693307101726532,0.25251578774028616,0.18713980913162231,0.002390024304400273,relu,0.3,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.5016666650772095,0.3733333349227905,0.6333333253860474,0.5400000214576721,0.5120833367109299,0.09332868139684947,532
235,1.0974247455596924,0.1811432750214835,0.0792456865310669,0.001821499208564918,relu,0.3,Adam,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.8016666769981384,0.7649999856948853,0.7933333516120911,0.778333306312561,0.784583330154419,0.01406212815630234,19
236,0.9461565613746643,0.005215130990453188,0.0790356993675232,0.0005235572213981324,relu,0.3,Adamax,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.7799999713897705,0.7350000143051147,0.7900000214576721,0.7900000214576721,0.7737500071525574,0.022741756355194764,67
237,1.2725157141685486,0.08155365416385754,0.0835103988647461,0.007475699421372389,relu,0.3,Nadam,"{'activation': 'relu', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.7850000262260437,0.7599999904632568,0.7749999761581421,0.7866666913032532,0.776666671037674,0.01060661735897259,54
238,0.9827269911766052,0.03682584649448372,0.09566116333007812,0.015971501072251766,relu,0.4,SGD,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
239,1.1371989846229553,0.08642689784862931,0.08383351564407349,0.0025509789838104265,relu,0.4,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.7816666960716248,0.7366666793823242,0.7699999809265137,0.7850000262260437,0.7683333456516266,0.019112246731761998,134
240,0.919775128364563,0.010997312356081814,0.0800514817237854,0.001935092627517397,relu,0.4,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
241,0.9478563666343689,0.00922177196507605,0.07943463325500488,0.0012410872551195647,relu,0.4,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.2849999964237213,0.7266666889190674,0.7250000238418579,0.7316666841506958,0.6170833483338356,0.19174410737314646,508
242,1.1198917627334595,0.16161971287940877,0.08672064542770386,0.0050952938165317015,relu,0.4,Adam,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'Adam'}",0.8033333420753479,0.7683333158493042,0.7649999856948853,0.8083333373069763,0.7862499952316284,0.019698255265380285,13
243,1.0419559478759766,0.04983803912591331,0.08237850666046143,0.003588128542671456,relu,0.4,Adamax,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'Adamax'}",0.7883333563804626,0.75,0.7716666460037231,0.7733333110809326,0.7708333283662796,0.013667688933876678,95
244,1.2772558331489563,0.023643515247582698,0.08329308032989502,0.0005198143317473854,relu,0.4,Nadam,"{'activation': 'relu', 'dropout_rate': 0.4, 'optimizer': 'Nadam'}",0.7900000214576721,0.7633333206176758,0.7883333563804626,0.7833333611488342,0.7812500149011612,0.010631140659484156,32
245,0.9325430393218994,0.003347148582090222,0.13198745250701904,0.08589018664702554,relu,0.5,SGD,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
246,1.0826436281204224,0.007352532698431346,0.08299040794372559,0.001391385855967043,relu,0.5,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'RMSprop'}",0.7883333563804626,0.7483333349227905,0.7816666960716248,0.7916666865348816,0.7775000184774399,0.017219990750010176,48
247,0.958726704120636,0.005047533271653922,0.0839928388595581,0.0022658079936269484,relu,0.5,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
248,1.0346121191978455,0.08876897587937352,0.08261334896087646,0.0005660090585969311,relu,0.5,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'Adadelta'}",0.7649999856948853,0.6050000190734863,0.6833333373069763,0.273333340883255,0.5816666707396507,0.18678938868963355,519
249,1.0664522647857666,0.008873405578521718,0.08302277326583862,0.0008015046201597893,relu,0.5,Adam,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'Adam'}",0.8050000071525574,0.7933333516120911,0.8016666769981384,0.8083333373069763,0.8020833432674408,0.005574614750402874,1
250,0.9998219609260559,0.010322977474940997,0.08224433660507202,0.000782713296156879,relu,0.5,Adamax,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'Adamax'}",0.7950000166893005,0.746666669845581,0.778333306312561,0.7633333206176758,0.7708333283662796,0.017892428524252327,95
251,1.3255417943000793,0.09136462820320548,0.0824437141418457,0.001756008578501429,relu,0.5,Nadam,"{'activation': 'relu', 'dropout_rate': 0.5, 'optimizer': 'Nadam'}",0.8100000023841858,0.7599999904632568,0.7766666412353516,0.7833333611488342,0.7824999988079071,0.0180084919244036,26
252,0.9317142963409424,0.005516501212896659,0.08445864915847778,0.002985332575362593,relu,0.6,SGD,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
253,1.1381922364234924,0.08902203410614068,0.08282625675201416,0.0009162240571834104,relu,0.6,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'RMSprop'}",0.8316666483879089,0.7599999904632568,0.7900000214576721,0.7599999904632568,0.7854166626930237,0.029377213996622333,16
254,0.9546818733215332,0.003510101071440755,0.08372515439987183,0.0016341009166529038,relu,0.6,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
255,0.9879762530326843,0.0030765721137349855,0.08334523439407349,0.000527125965362993,relu,0.6,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.5116666555404663,0.7083333134651184,0.6416666507720947,0.2983333468437195,0.5399999916553497,0.15642710918937708,527
256,1.1039891839027405,0.0851156819566608,0.08302706480026245,0.0008267469317129405,relu,0.6,Adam,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.8016666769981384,0.7883333563804626,0.7866666913032532,0.800000011920929,0.7941666841506958,0.006718541716275336,3
257,0.9997365474700928,0.006399816815556332,0.08249950408935547,0.0014291468409576274,relu,0.6,Adamax,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.7883333563804626,0.7649999856948853,0.7566666603088379,0.7683333158493042,0.7695833295583725,0.011629417715160954,118
258,1.2677699327468872,0.01189292399786006,0.08199900388717651,0.0012086316746583664,relu,0.6,Nadam,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.7916666865348816,0.746666669845581,0.7833333611488342,0.7883333563804626,0.7775000184774399,0.018047014770776287,48
259,0.9839481115341187,0.08831657493366468,0.08393150568008423,0.0014032036643034304,relu,0.7,SGD,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
260,1.10149347782135,0.024329404249685205,0.085945725440979,0.002538907943769909,relu,0.7,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.8050000071525574,0.7833333611488342,0.778333306312561,0.8066666722297668,0.7933333367109299,0.012638131373406471,5
261,0.9620810747146606,0.007063935120567025,0.08285409212112427,0.0009996931019876315,relu,0.7,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7649999856948853,0.7483333349227905,0.7562499940395355,0.010631115546512708,460
262,1.0486921072006226,0.09071761840833965,0.08856010437011719,0.004997899574717812,relu,0.7,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.34333333373069763,0.7183333039283752,0.6433333158493042,0.746666669845581,0.6129166558384895,0.16015779461697374,509
263,1.091623604297638,0.02802365852079918,0.08520656824111938,0.0009431505910783435,relu,0.7,Adam,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.8133333325386047,0.7666666507720947,0.7866666913032532,0.778333306312561,0.7862499952316284,0.01717456068551388,13
264,1.0682047605514526,0.026105267550912904,0.09130185842514038,0.0036882170912766743,relu,0.7,Adamax,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.7683333158493042,0.7416666746139526,0.778333306312561,0.7483333349227905,0.7591666579246521,0.014790185352715682,250
265,1.2911885380744934,0.03063600710901864,0.13221192359924316,0.08481982850477521,relu,0.7,Nadam,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.7983333468437195,0.7599999904632568,0.7866666913032532,0.7850000262260437,0.7825000137090683,0.013969222857534123,24
266,0.9394854307174683,0.012763744066038085,0.0819782018661499,0.0004640082975569833,relu,0.8,SGD,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
267,1.0898671746253967,0.005664552865508335,0.08306682109832764,0.0002047798744218652,relu,0.8,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.7933333516120911,0.7666666507720947,0.8016666769981384,0.800000011920929,0.7904166728258133,0.014062125948658565,8
